car,corner,grip
HAM,7,1.5340316423368674
HAM,8,1.8788340167555704
HAM,9,1.6629325003930746
HAM,0,2.6067354902304674
HAM,1,2.6067354902304674
HAM,2,2.3826428593886804
HAM,3,1.804348195888798
HAM,4,0.9356630223493525
HAM,5,2.7648920618915276
HAM,6,2.3840613484182835
HAM,7,1.6274981347009008
HAM,8,2.096539535232686
HAM,9,1.5699601906647271
HAM,0,1.851643374997846
HAM,1,1.851643374997846
HAM,2,2.4063627478865515
HAM,3,1.7445197406972257
HAM,4,0.8651790490444541
HAM,5,2.43142206577698
HAM,6,2.195291937860049
HAM,7,1.7771383690469373
HAM,8,1.8375085854882538
HAM,9,1.3480547412191592
HAM,0,1.863279803110139
HAM,1,1.863279803110139
HAM,2,2.6100692669247194
HAM,3,1.8791854481657004
HAM,4,0.5862968486861143
HAM,5,2.2447243806829977
HAM,6,2.6030584704274924
HAM,7,1.8890579162738046
HAM,8,1.8501920215774617
HAM,9,1.6558581523462674
HAM,0,2.04843310170494
HAM,1,2.04843310170494
HAM,2,2.35767261099816
HAM,3,2.0259998106804047
HAM,4,0.7703731224004716
HAM,5,2.2449181067948425
HAM,6,2.5174524525172988
HAM,7,1.6623313754709355
HAM,8,2.5595338966397807
HAM,9,1.404302570081385
HAM,0,2.179604712402948
HAM,1,2.179604712402948
HAM,2,2.2682766696765664
HAM,3,2.152876058315429
HAM,4,1.1339312947972457
HAM,5,1.4286553163801208
HAM,6,2.7454371571704623
HAM,7,1.5786930827885102
HAM,8,1.6826071539927883
HAM,9,1.6051245980893067
HAM,0,1.9228363397890478
HAM,1,1.9228363397890478
HAM,2,2.1242005140107127
HAM,3,1.6657057646160243
HAM,4,0.9933480301369657
HAM,5,2.4136124855683305
HAM,6,2.3625923649435236
HAM,7,1.492652529924672
HAM,8,2.09132897374168
HAM,9,1.5584499178112252
HAM,0,1.9742804325856773
HAM,1,1.9742804325856773
HAM,2,2.0806323454828224
HAM,3,1.5912158941761207
HAM,4,0.8851420370252345
HAM,5,2.2766535182874805
HAM,6,2.6706513208192817
HAM,7,1.5302652850766292
HAM,8,2.4207317619105373
HAM,9,1.3554398884472167
HAM,0,1.9621947646633031
HAM,1,1.9621947646633031
HAM,2,2.6262242178666577
HAM,3,2.132037952660316
HAM,4,1.1761430339658612
HAM,5,2.435311748269751
HAM,6,2.2703163069216856
HAM,7,1.494395618774741
HAM,8,2.148096413388947
HAM,9,1.8773597740708845
HAM,0,2.2986075024746815
HAM,1,2.2986075024746815
HAM,2,2.492167334351059
HAM,3,2.094317242544472
HAM,4,1.0287783855322072
HAM,5,2.474912964244558
HAM,6,2.467516837180867
HAM,7,1.6833660128237222
HAM,8,2.3000507936062546
HAM,9,2.4227747730278506
HAM,0,2.338350412012013
HAM,1,2.338350412012013
HAM,2,2.273978880291679
HAM,3,2.2926099944421425
HAM,4,0.8582635491098162
HAM,5,2.1900539907405157
HAM,6,2.786712304625852
HAM,7,1.9286459880663076
HAM,8,2.5588546144626
HAM,9,1.6558365512000526
HAM,0,2.2910911408245767
HAM,1,2.2910911408245767
HAM,2,4.302081797201106
HAM,3,2.1377878851410284
HAM,4,0.8036858683305432
HAM,5,2.472606397419424
HAM,6,2.609339783995955
HAM,7,1.4221011462250388
HAM,8,2.455602238183624
HAM,9,1.370311223981884
HAM,0,2.0726191189647647
HAM,1,2.0726191189647647
HAM,2,2.2249732173487295
HAM,3,2.0146111381589624
HAM,4,1.6189094592732394
HAM,5,1.9208722301454448
HAM,6,2.8263539548559877
HAM,7,1.4509915896303591
HAM,8,2.146726475161408
HAM,9,1.700516701912403
HAM,0,1.9811803410379705
HAM,1,1.9811803410379705
HAM,2,2.2833950525798974
HAM,3,1.9636324820075763
HAM,4,1.120600337994958
HAM,5,1.6328432225094758
HAM,6,2.7637458219653697
HAM,7,1.8314354583282444
HAM,8,2.431384204174603
HAM,9,1.6691336245570467
HAM,0,1.7256821350451745
HAM,1,1.7256821350451745
HAM,2,2.4176644230295703
HAM,3,1.6337586923721559
HAM,4,1.0044133673554105
HAM,5,3.0165246113312985
HAM,6,2.7716819545044125
HAM,7,1.644511303208444
HAM,8,1.9851060193079448
HAM,9,1.3925612807529963
HAM,0,2.042810104921028
HAM,1,2.042810104921028
HAM,2,2.2392544000945587
HAM,3,2.1294390143938364
HAM,4,1.096981826287148
HAM,5,1.7428758563936637
HAM,6,3.1035622064770685
HAM,7,1.3676014926458178
HAM,8,2.0142900188766317
HAM,9,2.0837430639302434
HAM,0,2.446164119538312
HAM,1,2.446164119538312
HAM,2,2.2708745495625804
HAM,3,2.0678056864744034
HAM,4,0.8321009221114587
HAM,5,2.124241283854839
HAM,6,2.31246476863924
HAM,7,1.4735600383331817
HAM,8,2.0243155834521276
HAM,9,2.041709497585044
HAM,0,3.324116845977466
HAM,1,3.324116845977466
HAM,2,2.5678842646298756
HAM,3,1.8890372844580892
HAM,4,0.82743527440419
HAM,5,2.849710825809566
HAM,6,2.2566570554276715
HAM,7,1.5997268020434319
HAM,8,1.8353748190222678
HAM,9,1.262400856403231
HAM,0,1.721941959665631
HAM,1,1.721941959665631
HAM,2,2.3295850362609003
HAM,3,2.1491497527365286
HAM,4,0.7679264868685393
HAM,5,2.248107792002652
HAM,6,1.9743657129301777
HAM,7,1.985886981071665
HAM,8,2.119506884680573
HAM,9,1.8092754486518927
HAM,0,2.296751939024441
HAM,1,2.296751939024441
HAM,2,2.9379658926749657
HAM,3,2.2757670359190154
HAM,4,1.040485393190246
HAM,5,1.8599521238468204
HAM,6,2.640689618291334
HAM,7,1.6740032362785646
HAM,8,2.110449669984824
HAM,9,1.7551346410172919
HAM,0,1.5423964239659307
HAM,1,1.5423964239659307
HAM,2,2.6106501560660935
HAM,3,1.5879194364308555
HAM,4,0.9271459917014084
HAM,5,2.615461070648446
HAM,6,2.9890299855369693
HAM,7,1.5420702052591044
HAM,8,1.930118489471166
HAM,9,1.814162297325438
HAM,0,1.8742589612022502
HAM,1,1.8742589612022502
HAM,2,2.63247326024698
HAM,3,2.0519362252398317
HAM,4,0.510136706672549
HAM,5,2.8826122365995466
HAM,6,2.0524792766610065
HAM,7,1.6054493198768285
HAM,8,2.6914489785066937
HAM,9,1.4025054357092552
HAM,0,2.5937708039576313
HAM,1,2.5937708039576313
HAM,2,2.517853392510173
HAM,3,1.8922782691773534
HAM,4,1.2599968241710469
HAM,5,2.346438004705169
HAM,6,2.2755887468207154
HAM,7,1.6611615441957952
HAM,8,1.949646705560849
HAM,9,1.3333369007172147
RUS,0,2.0151566393113685
RUS,1,2.0151566393113685
RUS,2,2.4376368679622082
RUS,3,2.0063561655467015
RUS,4,0.8772937663621861
RUS,5,2.3125989557192677
RUS,6,1.2433991670466298
RUS,7,1.2794936304907532
RUS,8,2.183932644663879
RUS,9,1.4672685983059395
RUS,0,1.6744523830956963
RUS,1,1.6744523830956963
RUS,2,1.794622648673518
RUS,3,1.6008139365346439
RUS,4,1.1716140935939199
RUS,5,2.1599644457941234
RUS,6,2.0877389957769994
RUS,7,1.4894023194714194
RUS,8,1.9467519781584373
RUS,9,1.535345474489191
RUS,0,1.3238222621675113
RUS,1,1.3238222621675113
RUS,2,2.0131603382474728
RUS,3,1.7158962820976809
RUS,4,0.9124118146861703
RUS,5,2.3909287666006023
RUS,6,2.032817558213875
RUS,7,1.380639394898777
RUS,8,1.7448408464131888
RUS,9,1.9554057499400692
RUS,0,1.8073462102879982
RUS,1,1.8073462102879982
RUS,2,1.9732431408008277
RUS,3,1.7249240511219692
RUS,4,0.8415527359197272
RUS,5,2.8650671705979587
RUS,6,1.9230659370949883
RUS,7,1.6015655295272497
RUS,8,1.8962330928909075
RUS,9,1.3325138378969288
RUS,0,1.5912377001529705
RUS,1,1.5912377001529705
RUS,2,1.7653984030231158
RUS,3,1.4978613083535013
RUS,4,0.8582644988461888
RUS,5,1.4912426053667167
RUS,6,2.253373883133196
RUS,7,1.2208421699051515
RUS,8,1.7234821146922543
RUS,9,1.9867636678119012
RUS,0,1.6074341572337933
RUS,1,1.6074341572337933
RUS,2,2.2045137168639903
RUS,3,2.456002117644759
RUS,4,1.2877393568352558
RUS,5,2.924096538239823
RUS,6,2.608286906145617
RUS,7,1.4992611701367782
RUS,8,1.7579549426164374
RUS,9,1.4075319459920392
RUS,0,1.9834196034241607
RUS,1,1.9834196034241607
RUS,2,2.0925010066309255
RUS,3,1.8008629227368818
RUS,4,1.0491479247479036
RUS,5,2.247278908151064
RUS,6,2.76580574096413
RUS,7,1.7412862615492042
RUS,8,1.8031527001878547
RUS,9,1.3060381371231782
RUS,0,1.6361980932078806
RUS,1,1.6361980932078806
RUS,2,2.020804995792594
RUS,3,1.687837866415129
RUS,4,1.0447905740180452
RUS,5,1.9447112158678848
RUS,6,2.364747322826944
RUS,7,1.4770147759198486
RUS,8,1.7778643590325691
RUS,9,1.6937847057534567
RUS,0,1.6618613233639035
RUS,1,1.6618613233639035
RUS,2,1.8394576017764916
RUS,3,1.8269031665199045
RUS,4,0.8673829528581256
RUS,5,2.7167313845432943
RUS,6,2.206713817615097
RUS,7,1.3471980644632957
RUS,8,1.6273342376347117
RUS,9,1.4868419611597006
RUS,0,1.4542137260125416
RUS,1,1.999847670991305
RUS,2,2.290223102159085
RUS,3,1.5069076141479765
RUS,4,1.258783619094833
RUS,5,2.592187542544901
RUS,6,2.2102998227560593
RUS,7,1.6840396033660276
RUS,8,1.9039378798079467
RUS,9,1.6892142625991875
RUS,0,2.2352383194597323
RUS,1,2.2352383194597323
RUS,2,2.238429433208181
RUS,3,2.686998924638994
RUS,4,4.114401178548159
RUS,5,2.322026009600274
RUS,6,2.5719156921165474
RUS,7,1.447783231775719
RUS,8,1.9036466365036144
RUS,9,1.5465779226429266
RUS,0,2.1889886947666293
RUS,1,2.1889886947666293
RUS,2,2.0090185407191488
RUS,3,1.6261836491110655
RUS,4,1.1707332817213618
RUS,5,2.431901319335855
RUS,6,2.3268080861479605
RUS,7,1.6363288745442388
RUS,8,1.8141812675611242
RUS,9,1.626900899516483
RUS,0,1.810154791946538
RUS,1,1.810154791946538
RUS,2,2.0126679219594124
RUS,3,1.9223434886827682
RUS,4,1.1052174118914702
RUS,5,2.813968206807622
RUS,6,2.733360943722181
RUS,7,1.6045170391669117
RUS,8,2.0331570656337257
RUS,9,2.7885164306930115
RUS,0,1.5809625448652092
RUS,1,1.5809625448652092
RUS,2,2.3248375581833667
RUS,3,1.8081095864058836
RUS,4,0.819543347327812
RUS,5,1.8171859936949313
RUS,6,2.4391384111975363
RUS,7,1.615390700341973
RUS,8,1.7919492691937646
RUS,9,1.1669670021624952
RUS,0,1.7358227339438823
RUS,1,1.7358227339438823
RUS,2,2.4056214547361776
RUS,3,1.82870560062583
RUS,4,0.8860489743181246
RUS,5,2.527752873812204
RUS,6,2.3985690022202193
RUS,7,1.538582293309139
RUS,8,1.9630816033824035
RUS,9,1.552887940728314
RUS,0,1.9465929506433344
RUS,1,1.9465929506433344
RUS,2,2.5426215290061975
RUS,3,1.5956895708404923
RUS,4,1.1470721434450701
RUS,5,2.6228574292198696
RUS,6,2.603065677039788
RUS,7,1.3719367885958071
RUS,8,1.7219425566996969
RUS,9,1.9935447890977145
RUS,0,2.085464522836941
RUS,1,2.085464522836941
RUS,2,2.2104904086716015
RUS,3,1.9860113170366083
RUS,4,0.838377435756271
RUS,5,2.2455162012431145
RUS,6,2.7343736986519906
RUS,7,1.6123707651530148
RUS,8,2.0975639675158857
RUS,9,1.9841694402681993
RUS,0,2.536513877233457
RUS,1,2.536513877233457
RUS,2,2.5753662701186224
RUS,3,1.7589836153328071
RUS,4,0.8650419308231263
RUS,5,2.340512975760413
RUS,6,2.8329007457820423
RUS,7,1.5628864386939925
RUS,8,2.2023835543744172
RUS,9,1.6773183288728561
RUS,0,1.820669280143156
RUS,1,1.820669280143156
RUS,2,2.2563901630545518
RUS,3,2.049151197821727
RUS,4,0.7566887453774251
RUS,5,2.366071553064297
RUS,6,2.6548953670060773
RUS,7,1.4784721583831748
RUS,8,2.6594342459819074
RUS,9,2.99111368708568
RUS,0,1.889676185980275
RUS,1,1.889676185980275
RUS,2,2.232192461528254
RUS,3,1.843834454980952
RUS,4,0.9930306580557345
RUS,5,2.7200908281928435
RUS,6,2.79999424775416
RUS,7,1.7692183856154253
RUS,8,1.7734626559733293
RUS,9,1.5793218134079539
RUS,0,1.9725185685959192
RUS,1,1.9725185685959192
RUS,2,2.021182570794843
RUS,3,1.8695274257665986
RUS,4,0.6681716764597989
RUS,5,2.6712741309383157
RUS,6,2.2516838632672953
RUS,7,1.7382072819450876
RUS,8,2.1221719264151657
RUS,9,2.38153477868243
RUS,0,1.998651090752756
RUS,1,1.998651090752756
RUS,2,2.2787615325512585
RUS,3,1.8802783740661353
RUS,4,0.7819713545844051
RUS,5,1.8514116207748783
RUS,6,2.2389108257774595
RUS,7,1.5880182975817005
RUS,8,1.7170444560840032
RUS,9,1.4815581189564988
RUS,0,2.0395770373215187
RUS,1,2.0395770373215187
RUS,2,2.378754649143722
RUS,3,2.0459490927992467
RUS,4,0.7891888309371807
RUS,5,1.6070279795191742
RUS,6,1.9288327784215067
RUS,7,1.514322456924679
RUS,8,1.8984403359771136
RUS,9,1.3460437095448454
RUS,0,2.375055660306285
RUS,1,2.375055660306285
RUS,2,2.054776862817941
RUS,3,2.195653183267339
RUS,4,1.0902718587366107
RUS,5,2.449743950197423
RUS,6,2.4953072705957138
RUS,7,1.5412245369716973
RUS,8,2.4430751395363957
RUS,9,1.5330984740795313
RUS,0,2.205496097727583
RUS,1,2.205496097727583
RUS,2,2.5945789928736267
RUS,3,2.180257257375922
RUS,4,0.9394476727394119
RUS,5,2.5409592364313762
RUS,6,2.8857070045224793
RUS,7,1.8931454502635536
RUS,8,2.518267005652559
RUS,9,1.379512442298146
RUS,0,1.5927802959179467
RUS,1,1.5927802959179467
RUS,2,2.1792076039577486
RUS,3,2.0590668629916986
RUS,4,0.9601718256120519
RUS,5,1.8479579008698748
RUS,6,2.6754396702076666
RUS,7,1.7831142637539468
RUS,8,2.1398884753643
RUS,9,1.8061576489759132
RUS,0,2.133735166636336
RUS,1,2.133735166636336
RUS,2,1.886299563793271
RUS,3,1.8051372337455192
RUS,4,1.1953581461859264
RUS,5,2.2041403585401635
RUS,6,2.482501188575211
RUS,7,1.4584711159734214
RUS,8,2.6144284255297805
RUS,9,1.91079082632575
RUS,0,2.0127184801766616
RUS,1,2.0127184801766616
RUS,2,2.272529622172887
RUS,3,1.9012078641619938
RUS,4,0.9235120848473024
RUS,5,2.3123152232069075
RUS,6,2.8784978921248463
RUS,7,1.7165792693920479
RUS,8,2.3256418459057184
RUS,9,2.3198584601270578
RUS,0,2.75289117799884
RUS,1,2.75289117799884
RUS,2,2.120716634210269
RUS,3,1.78969464696879
RUS,4,1.2736665363885002
RUS,5,2.710695211626143
RUS,6,2.5512385486306743
RUS,7,1.6639193746019616
RUS,8,2.1099548286104284
RUS,9,1.6285090981228272
RUS,0,1.9758979939305528
RUS,1,1.9758979939305528
RUS,2,2.160068071296206
RUS,3,2.0747432753025388
RUS,4,0.8296314729082604
RUS,5,2.281188446134014
RUS,6,2.5430951874365357
RUS,7,1.355911970367985
RUS,8,2.086684330458063
RUS,9,1.0958019447003633
RUS,0,2.1835988888287
RUS,1,2.1835988888287
RUS,2,2.627367547514878
RUS,3,2.0327578660142156
RUS,4,0.86636377192803
RUS,5,1.6481734655806872
RUS,6,2.500142622149372
RUS,7,1.406233398669451
RUS,8,1.8449782486838961
RUS,9,1.9024080827980687
RUS,0,1.165101594943497
RUS,1,1.165101594943497
RUS,2,2.4523797218999386
RUS,3,2.007705045687988
RUS,4,0.7432853462043891
RUS,5,2.43021527398534
RUS,6,3.492404353691366
RUS,7,2.299083333221754
RUS,8,2.0727372207122094
RUS,9,2.4854576368424315
RUS,0,2.169016166353373
RUS,1,2.169016166353373
RUS,2,2.3427184321268393
RUS,3,1.861020632746205
RUS,4,0.6886098885901222
RUS,5,2.07169427887351
RUS,6,2.209026733053933
RUS,7,1.628401775076389
RUS,8,2.587004502021511
RUS,9,1.3809131088385778
RUS,0,1.942212532389279
RUS,1,1.942212532389279
RUS,2,2.3449316510516107
RUS,3,1.8939628883781485
RUS,4,0.5752726541640506
RUS,5,2.2789902899188426
RUS,6,2.7473404841286513
RUS,7,1.4811235984421645
RUS,8,2.008310885050521
RUS,9,1.3084508450748364
RUS,0,2.1623420064978887
RUS,1,2.1623420064978887
RUS,2,2.5113053792204787
RUS,3,1.9744472838912024
RUS,4,1.4694442075531964
RUS,5,1.6413367974594488
RUS,6,2.78647289214005
RUS,7,1.3788229843342636
RUS,8,1.9103890093425848
RUS,9,2.013850242777166
RUS,0,1.4246562962591112
RUS,1,1.4246562962591112
RUS,2,2.4335419428572957
RUS,3,1.8460209696279928
RUS,4,1.0980602394940822
RUS,5,2.1120678799817725
RUS,6,2.5853863197538836
RUS,7,1.3446653853261188
RUS,8,1.6333451403533883
RUS,9,2.3625395868304095
RUS,0,1.508694990607717
RUS,1,1.508694990607717
RUS,2,2.3263106288581987
RUS,3,1.6150332226027608
RUS,4,1.3466503671003693
RUS,5,2.158917387192726
RUS,6,3.2486130133315427
RUS,7,1.5549882986794021
RUS,8,1.8501046210419478
RUS,9,2.0900495088742788
RUS,0,2.051357861079643
RUS,1,2.051357861079643
RUS,2,2.6798695978589766
RUS,3,2.07083941338516
RUS,4,0.8678063310007218
RUS,5,2.1294356988041847
RUS,6,2.7369887373805986
RUS,7,1.909272155218429
RUS,8,1.9170146661251464
RUS,9,1.4471637159457413
RUS,0,2.0274004169020867
RUS,1,2.0274004169020867
RUS,2,2.5884693368086755
RUS,3,2.0852768229713976
RUS,4,1.0953708902821617
RUS,5,2.352681814507479
RUS,6,2.3467657738654633
RUS,7,1.430159188576546
RUS,8,1.5155618792250107
RUS,9,1.5371279983878456
RUS,0,1.915145756329643
RUS,1,1.915145756329643
RUS,2,2.3609374817530857
RUS,3,1.9266555912881957
RUS,4,0.8042132202805664
RUS,5,2.4849201723766723
RUS,6,2.948833371876227
RUS,7,1.7523192886912455
RUS,8,1.8345527111738338
RUS,9,2.2341217475373023
RUS,0,1.7482863770321015
RUS,1,1.7482863770321015
RUS,2,2.3564712936140215
RUS,3,1.8581689051824573
RUS,4,1.02402364630585
RUS,5,2.2989686555668363
RUS,6,2.9717669603700956
RUS,7,1.6331068832218438
RUS,8,2.4702001015466455
RUS,9,1.198430379311072
RUS,0,1.894541410718875
RUS,1,1.894541410718875
RUS,2,2.5678954795802933
RUS,3,1.9688719011186477
RUS,4,1.512024207535038
RUS,5,2.8324973623218193
RUS,6,2.4938600849460655
RUS,7,1.6586280287529007
RUS,8,3.8121967976682924
RUS,9,2.7359362823733813
RUS,0,1.5771485743132694
RUS,1,1.5771485743132694
RUS,2,2.531235934013188
RUS,3,2.198573037747842
RUS,4,1.4664768510391692
RUS,5,2.7997044553806743
RUS,6,2.4426481885922295
RUS,7,1.9203993134242416
RUS,8,2.098559513304087
RUS,9,1.938421731486606
RUS,0,1.9907889112542934
RUS,1,1.9907889112542934
RUS,2,2.3377235596251267
RUS,3,2.171312659258227
RUS,4,1.0348699033368849
RUS,5,2.6410289920946752
RUS,6,2.6455199408679517
RUS,7,1.6114501439132447
RUS,8,2.302222167392633
RUS,9,1.4856981839738523
RUS,0,1.9432812269418285
RUS,1,1.9432812269418285
RUS,2,2.43290038006479
RUS,3,1.9958841939360068
RUS,4,0.8926725888339018
RUS,5,2.4987831702276537
RUS,6,2.547503359727889
RUS,7,1.7608236000559518
RUS,8,2.225841558727403
RUS,9,1.687909173225123
RUS,0,2.2534810109848564
RUS,1,2.2534810109848564
RUS,2,2.5260267425754583
RUS,3,2.0581716931942746
RUS,4,1.0008531564795424
RUS,5,3.0835067426624456
RUS,6,2.3003959801756952
RUS,7,1.7167817996321788
RUS,8,2.295152895883892
RUS,9,1.9086460466405668
RUS,0,2.33676280290595
RUS,1,2.33676280290595
RUS,2,2.491650933296729
RUS,3,2.3185591376560373
RUS,4,0.9435248181274395
RUS,5,2.5984717697185604
RUS,6,2.6061289422584792
RUS,7,1.957591797007012
RUS,8,2.1470718587595363
RUS,9,1.97527602948831
RUS,0,2.2052339703843713
RUS,1,2.2052339703843713
RUS,2,2.583458176841019
RUS,3,1.9353566626662175
RUS,4,0.803069767340214
RUS,5,2.523573169713947
RUS,6,2.5879905649121735
RUS,7,1.7028694574970193
RUS,8,2.1217144179241427
RUS,9,3.0866653472809644
RUS,0,2.22655687998922
RUS,1,2.22655687998922
RUS,2,3.4069923832583813
RUS,3,2.107757624740268
RUS,4,0.7395121109077493
RUS,5,1.9557354337871786
RUS,6,2.9015645489477517
RUS,7,1.6412201888650797
RUS,8,1.8448048373177885
RUS,9,1.7630757761327622
RUS,0,2.5245995958494793
RUS,1,2.5245995958494793
RUS,2,3.0247878080857906
RUS,3,1.9020618339601107
RUS,4,0.6773133845516566
RUS,5,2.437475618272955
RUS,6,2.930026669474259
RUS,7,1.906413704465494
RUS,8,1.6265065333562385
RUS,9,1.7503777942878924
RUS,0,2.4630804603517378
RUS,1,2.4630804603517378
RUS,2,2.301589866844813
RUS,3,2.1103204514318525
RUS,4,0.6879900586498271
RUS,5,2.4343447106887144
RUS,6,2.8608931710466083
RUS,7,1.4097879286850035
RUS,8,2.719510703651216
RUS,9,2.902845787949015
RUS,0,1.7551145778963662
RUS,1,1.7551145778963662
RUS,2,2.5400133967083547
RUS,3,1.9989276899825454
RUS,4,0.6827561336622336
RUS,5,2.3972913285158817
RUS,6,2.655911104652344
RUS,7,2.202342582540411
RUS,8,1.9813321370759736
RUS,9,1.6109272357167579
RUS,0,2.1905675941571405
RUS,1,2.1905675941571405
RUS,2,2.583273561028714
RUS,3,1.7480276090387878
RUS,4,1.0241428713188583
RUS,5,2.775085171807067
RUS,6,2.6694879414154196
RUS,7,1.4534278794656088
RUS,8,1.8923104996728024
RUS,9,1.6680625941950238
RUS,0,2.361030015836915
RUS,1,2.361030015836915
RUS,2,2.637831402220623
RUS,3,1.7482837202508998
RUS,4,1.093779712504818
RUS,5,3.029888555177407
RUS,6,2.436056331747598
RUS,7,2.0027191825033284
RUS,8,1.7351361384564512
RUS,9,1.7495457724496932
RUS,0,2.5676234553801622
RUS,1,2.5676234553801622
RUS,2,2.5937775055582817
RUS,3,1.7846143410069117
RUS,4,0.9167296225091451
RUS,5,3.2427858718908946
RUS,6,2.097070906980465
RUS,7,1.4756861608022578
RUS,8,1.930108713968007
RUS,9,2.6726109786886028
RUS,0,2.0755785006650016
RUS,1,2.0755785006650016
RUS,2,2.465321894964268
RUS,3,2.186555246194495
RUS,4,0.9047042300606566
RUS,5,2.542668667372165
RUS,6,3.3768512913818123
RUS,7,1.6287154700319881
RUS,8,1.788538924451223
RUS,9,1.834607850455035
RUS,0,2.496769381674643
RUS,1,2.496769381674643
RUS,2,2.3976670164877487
RUS,3,1.9980120848833853
RUS,4,0.7979011557163606
RUS,5,2.509567029172116
RUS,6,2.4393912137824816
RUS,7,1.573142873649174
RUS,8,2.149033615420081
RUS,9,1.9635462362966334
RUS,0,2.0370104472044104
RUS,1,2.0370104472044104
RUS,2,2.779161983537303
RUS,3,1.594175576080113
RUS,4,0.7153012111554015
RUS,5,2.09393090572467
RUS,6,3.3986509388171595
RUS,7,1.8599122366279615
RUS,8,1.7981722219937437
RUS,9,2.3847464129263085
RUS,0,1.6785847792265598
RUS,1,1.6785847792265598
RUS,2,2.5720912764352217
RUS,3,1.9083735590659554
RUS,4,0.7133863601390596
RUS,5,2.0305835421024474
RUS,6,2.4310483689666293
RUS,7,1.4502022763242814
RUS,8,2.246476547188268
RUS,9,1.3837978158898885
RUS,0,1.788430726622244
RUS,1,1.788430726622244
RUS,2,2.3619757805207993
RUS,3,1.9117004065845111
RUS,4,0.8331716157614973
RUS,5,2.1450168332741617
RUS,6,2.7003708727418103
RUS,7,1.487652267020531
RUS,8,2.09637359847897
RUS,9,1.7104722538126003
RUS,0,1.9088044796547996
RUS,1,1.9088044796547996
RUS,2,2.5256624223940216
RUS,3,1.926962404799724
RUS,4,0.8285558985189752
RUS,5,2.4057486222883093
RUS,6,2.0610030119193605
RUS,7,1.548144240924521
RUS,8,1.8808932330717358
RUS,9,1.283708651306364
LEC,0,1.9443042790015193
LEC,1,1.9443042790015193
LEC,2,2.233889221897678
LEC,3,2.0389742509477538
LEC,4,0.5658748410519637
LEC,5,3.1846880843636183
LEC,6,2.280480561139843
LEC,7,2.1449548638838913
LEC,8,1.9269327809684906
LEC,9,1.5889827762394193
LEC,0,1.863657033928575
LEC,1,1.863657033928575
LEC,2,2.414519965291593
LEC,3,1.7999686648021778
LEC,4,0.9297832119188528
LEC,5,2.1990943240785
LEC,6,2.5911920822769097
LEC,7,1.412197655424376
LEC,8,1.5612372440406908
LEC,9,1.4321551032102293
LEC,0,1.5522409542839417
LEC,1,1.5522409542839417
LEC,2,2.117329275945522
LEC,3,1.9609517271712826
LEC,4,1.6665418779726264
LEC,5,1.8661206182347525
LEC,6,2.247809277537835
LEC,7,1.8780499881680333
LEC,8,2.372537392474582
LEC,9,1.2209972288663982
LEC,0,1.8751470913330448
LEC,1,1.8751470913330448
LEC,2,2.05639408848568
LEC,3,2.267347556885606
LEC,4,0.6008988588713899
LEC,5,2.3719592653275687
LEC,6,2.3235512412192603
LEC,7,1.5418583839901494
LEC,8,1.624787750002503
LEC,9,1.6718572618314593
LEC,0,1.7396086934236115
LEC,1,1.7396086934236115
LEC,2,2.2595692757683508
LEC,3,2.0277590606592986
LEC,4,0.4807865047712765
LEC,5,2.1449059594023323
LEC,6,1.8883532109850265
LEC,7,1.3150572288366613
LEC,8,1.5564545933479554
LEC,9,1.7388577919565908
LEC,0,1.923934710061096
LEC,1,1.923934710061096
LEC,2,2.180452849297441
LEC,3,1.9714137176677031
LEC,4,0.7070826484721302
LEC,5,2.2731923863611674
LEC,6,2.15303897157913
LEC,7,1.6474494263665778
LEC,8,1.8645971194179243
LEC,9,1.2166941698134395
LEC,0,2.204596679053561
LEC,1,2.204596679053561
LEC,2,2.1325013737367025
LEC,3,1.5584511124608451
LEC,4,0.8522132019961934
LEC,5,2.6721566064771247
LEC,6,2.1962203017341997
LEC,7,1.7190924133507446
LEC,8,1.7930985180797292
LEC,9,1.6727791809712094
LEC,0,1.969295691313195
LEC,1,1.969295691313195
LEC,2,2.033779335838658
LEC,3,1.9701761151987311
LEC,4,0.5546258390425481
LEC,5,2.3874842020618727
LEC,6,2.3453961066124673
LEC,7,1.2734233650831726
LEC,8,1.6532269354846618
LEC,9,1.6866275649056297
LEC,0,2.4814446037668967
LEC,1,2.4814446037668967
LEC,2,2.0660441967133316
LEC,3,1.4747199664085628
LEC,4,0.8737455869077542
LEC,5,2.1471522094661486
LEC,6,1.7999127859331532
LEC,7,1.3811981817748489
LEC,8,1.8448175471201704
LEC,9,1.5259341993124225
LEC,0,1.3948108386720386
LEC,1,1.3948108386720386
LEC,2,2.360432052065109
LEC,3,1.9972647349828136
LEC,4,0.8726728075588268
LEC,5,1.9015150887648022
LEC,6,2.5101981213582643
LEC,7,1.5870479131558537
LEC,8,1.921256295920729
LEC,9,1.5782928168199601
LEC,0,1.9595163442022292
LEC,1,1.9595163442022292
LEC,2,3.2349035028751754
LEC,3,1.5379922325169586
LEC,4,0.8418153008153789
LEC,5,1.7535987852804076
LEC,6,2.664874575380973
LEC,7,1.3937170348248515
LEC,8,1.8230365182703527
LEC,9,1.5102456080697748
LEC,0,2.423481669664053
LEC,1,2.423481669664053
LEC,2,2.214368426160995
LEC,3,1.4926494515594786
LEC,4,0.8273806788815471
LEC,5,2.400414068278353
LEC,6,2.7392471713530515
LEC,7,1.7922710121444458
