car,corner,grip
RUS,1,1.551683744943062
RUS,2,2.1769950709433705
RUS,3,1.7197378219668724
RUS,4,2.471812561921663
RUS,5,2.266392150230329
RUS,6,1.7949891948283985
RUS,7,1.3397498019963525
RUS,0,1.6163027531613767
RUS,1,1.3692947083876597
RUS,2,2.012582206732557
RUS,3,1.4130201694454483
RUS,4,2.566991182966463
RUS,5,1.9505415321417245
RUS,6,1.449185096026314
RUS,7,1.3897449133111732
RUS,0,1.8565693216746506
RUS,1,1.8565693216746506
RUS,2,2.795453747537776
RUS,3,1.961551861122059
RUS,4,2.72107387564868
RUS,5,2.22575385399908
RUS,6,2.1024762587841868
RUS,7,1.934664272739157
RUS,0,1.5502682524065343
RUS,1,1.5502682524065343
RUS,2,1.8381769668711172
RUS,3,1.701765519943299
RUS,4,2.500809454243011
RUS,5,2.203133043768341
RUS,6,2.06016060515526
RUS,7,1.4612866083792322
RUS,0,1.6330993301732906
RUS,1,1.6330993301732906
RUS,2,2.950593236855234
RUS,3,1.749655968466437
RUS,4,2.5758786219160075
RUS,5,2.1357888024171987
RUS,6,2.608323517961
RUS,7,1.1260212933329312
RUS,0,1.6527719851872011
RUS,1,1.6527719851872011
RUS,2,2.1663794054578935
RUS,3,0.9766255170149437
RUS,4,1.541880360815456
RUS,5,1.525376686831766
RUS,6,1.5773480250346685
RUS,7,0.8590638504711243
RUS,0,0.9231103461287118
RUS,1,0.6827404495934812
RUS,2,0.9929098194070709
RUS,3,0.9929098194070709
RUS,4,2.573419948701533
RUS,5,1.7897799388887725
RUS,6,1.4196853351659549
RUS,7,1.0335703247926473
RUS,0,1.255130816637497
RUS,1,1.1002654260182487
RUS,2,1.2088480667423946
RUS,3,1.0221908635019543
RUS,4,1.1164662393217775
RUS,5,1.1217567695106576
RUS,6,1.2569011791672493
RUS,7,1.3364731508299583
RUS,0,1.4415712669404877
RUS,1,1.0917931338237474
RUS,2,1.4761055266501852
RUS,3,2.099172378902898
RUS,4,2.0426602537898932
RUS,5,1.9597626492785174
RUS,6,0.5675691093886048
RUS,7,0.896426274571553
RUS,0,1.2447524515226869
RUS,1,0.7914196150534727
RUS,2,1.509250591192867
RUS,3,1.0404568104475986
RUS,4,2.048141634697003
RUS,5,1.5986052258313037
RUS,6,0.3572123562480178
RUS,7,1.426991731637576
RUS,0,1.685094545217313
RUS,1,1.1643024530337531
RUS,2,1.3225931362323182
RUS,3,0.46545934855476995
RUS,4,1.8957173961676752
RUS,5,0.3803597402448489
RUS,6,1.487262632861008
RUS,7,1.291808834344339
RUS,0,1.7146993428158097
RUS,1,1.5629176177961797
RUS,2,2.1739172491860748
RUS,3,1.8004715319959432
RUS,4,2.852641247096684
RUS,5,2.5355846176820487
RUS,6,2.1762328387681564
RUS,7,1.7578264167534918
RUS,0,2.0193934484910683
RUS,1,2.141433769796061
RUS,2,2.3726882123362816
RUS,3,1.8783590819208407
RUS,4,2.300940451216841
RUS,5,1.9486318119373964
RUS,6,1.344740955739291
RUS,7,1.1539386320391183
RUS,0,1.6132264514949146
RUS,1,1.4981286301523276
RUS,2,2.732085460475293
RUS,3,1.4453982428852667
RUS,4,2.712697531534044
RUS,5,2.2553586406949195
RUS,6,1.67543641313468
RUS,7,1.1572650172132681
RUS,0,1.8561009365208314
RUS,1,1.8561009365208314
RUS,2,2.121752393726136
RUS,3,1.789158639003147
RUS,4,3.0578766270570967
RUS,5,2.504738418826241
RUS,6,1.7412997277704154
RUS,7,1.4939605515540293
RUS,0,1.8411018803420258
RUS,1,1.6303304041846804
RUS,2,2.341945861471972
RUS,3,1.7120539159692993
RUS,4,2.512777490405859
RUS,5,1.7449602789865157
RUS,6,1.8055463346059752
RUS,7,2.375669317576546
RUS,0,1.6715665449607857
RUS,1,1.6715665449607857
RUS,2,2.1087685891053245
RUS,3,1.6442854003513285
RUS,4,2.8121975678806352
RUS,5,2.3353112324248784
RUS,6,1.819900517779557
RUS,7,1.2734655674788182
RUS,0,1.3150732139544858
RUS,1,1.3150732139544858
RUS,2,2.0227873235850593
RUS,3,1.8438474660551933
RUS,4,2.8838533997820495
RUS,5,2.8053152718579586
RUS,6,1.6534897972887201
RUS,7,1.0868549169742316
RUS,0,1.5939981571046768
RUS,1,1.5939981571046768
RUS,2,2.11407650472946
RUS,3,1.6996363188098276
RUS,4,2.47818122476004
RUS,5,2.288864015436181
RUS,6,1.802997860818059
RUS,7,1.2681408492015376
RUS,0,1.6597413996275265
RUS,1,1.6597413996275265
RUS,2,2.3117518838757296
RUS,3,1.870225309258681
RUS,4,2.878289085819681
RUS,5,2.143247467923787
RUS,6,1.8639531647989
RUS,7,1.2971527918969037
RUS,0,1.552060554941904
RUS,1,1.552060554941904
RUS,2,2.0726529611438105
RUS,3,1.530973686400594
RUS,4,2.6992053266023324
RUS,5,2.781012721367576
RUS,6,1.560866366954765
RUS,7,1.0619734120451723
RUS,0,2.5286427756431
RUS,1,2.302214275220475
RUS,2,2.288416728019853
RUS,3,1.7640728804397037
RUS,4,2.7931376376923325
RUS,5,2.2321249325094215
RUS,6,2.3284110034532857
RUS,7,1.2989834411376158
RUS,0,1.7584595334529096
RUS,1,1.3127865620245305
RUS,2,1.941695578138141
RUS,3,1.8450541512414769
RUS,4,2.5201390693476333
RUS,5,2.0618710344871376
RUS,6,1.90266771388692
RUS,7,1.2748181334172002
RUS,0,1.8894715781358078
RUS,1,1.6903688830553252
RUS,2,2.2312779639840072
RUS,3,2.1807106545149333
RUS,4,2.6310250123761056
RUS,5,2.148461130530429
RUS,6,1.9345579300064624
RUS,7,1.6448930974147111
RUS,0,1.84963857837242
RUS,1,1.84963857837242
RUS,2,1.630285042031067
RUS,3,1.630285042031067
RUS,4,2.810372943344312
RUS,5,2.5081416830974477
RUS,6,1.924271369086072
RUS,7,1.4060803084345352
LEC,0,1.6385235387341541
LEC,1,1.7790710264752818
LEC,2,1.709643830053906
LEC,3,1.7416553258844212
LEC,4,2.44001177306088
LEC,5,2.5116952257177014
LEC,6,1.4115713223514172
LEC,7,1.2621944623204149
LEC,0,1.5676599065681671
LEC,1,1.5676599065681671
LEC,2,1.9707500343701945
LEC,3,1.388712234926207
LEC,4,2.209007120589838
LEC,5,1.8177279400021278
LEC,6,1.8951636805789847
LEC,7,2.067923679966656
LEC,0,2.0171306083175575
LEC,1,1.8790829518743888
LEC,2,2.1286227351552123
LEC,3,1.7051196484007627
LEC,4,2.4511464097348763
LEC,5,2.221542096798297
LEC,6,1.7655768365325684
LEC,7,1.8619420524846686
LEC,0,1.2137078372724486
LEC,1,1.2137078372724486
LEC,2,2.203387753394349
LEC,3,1.493010294345092
LEC,4,1.9972885816133634
LEC,5,1.672825918461959
LEC,6,1.8244711319713207
LEC,7,1.4612736450994002
LEC,0,2.030376167322171
LEC,1,2.030376167322171
LEC,2,2.2645311988956314
LEC,3,1.2447875677018299
LEC,4,2.4005501999619576
LEC,5,3.7637072794296627
LEC,6,1.988553443940541
LEC,7,1.2880267897085955
LEC,0,1.7800206389132185
LEC,1,1.7240403448642319
LEC,2,1.9555074606091363
LEC,3,1.9555074606091363
LEC,4,2.412603354873117
LEC,5,2.7947981486081717
LEC,6,2.0720942617098235
LEC,7,1.4855531214312636
LEC,0,1.7109175835398711
LEC,1,1.479948460004349
LEC,2,1.4927880168896825
LEC,3,1.4927880168896825
LEC,4,2.478082800432411
LEC,5,2.192761930822435
LEC,6,2.0381386358020626
LEC,7,1.1423559593628574
LEC,0,1.947993327633316
LEC,1,1.9098254362530187
LEC,2,1.7521390579904947
LEC,3,1.7681310611136825
LEC,4,2.540848400519651
LEC,5,1.8892914884376357
LEC,6,1.9635447112411564
LEC,7,2.03977911480356
LEC,0,1.9487037237752942
LEC,1,1.7593269893453785
LEC,2,1.46174301022417
LEC,3,1.3000433002634215
LEC,4,2.870658257625745
LEC,5,2.298039742361153
LEC,6,1.7379392310592796
LEC,7,2.034097073216309
LEC,0,1.5273473374993884
LEC,1,1.5273473374993884
LEC,2,1.8751481117814393
LEC,3,1.7458445464174417
LEC,4,2.504313233075172
LEC,5,2.409808182503855
LEC,6,2.4985934362352262
LEC,7,1.468894645181162
LEC,0,1.859386036720152
LEC,1,1.7996073927837615
LEC,2,2.1837027359410075
LEC,3,1.6680381828000392
LEC,4,2.8062629681945293
LEC,5,2.2818126012124136
LEC,6,1.823280125604158
LEC,7,1.4305943509195356
LEC,0,1.9035267621056955
LEC,1,1.7165723190343667
LEC,2,1.8585277488956913
LEC,3,1.6802870510661045
LEC,4,2.3149676199302203
LEC,5,1.8631395360356622
LEC,6,1.8770447743319079
LEC,7,0.899770675926397
LEC,0,1.8817478472819025
LEC,1,1.721866454102724
LEC,2,1.742256782812243
LEC,3,1.513705299837037
LEC,4,2.6252875877120667
LEC,5,2.136458430662749
LEC,6,2.066644973899191
LEC,7,1.3512113017402005
LEC,0,1.4827278386283813
LEC,1,1.4827278386283813
LEC,2,1.7505780786013179
LEC,3,1.5623888170703066
LEC,4,2.5715231614532197
LEC,5,2.1952896674753504
LEC,6,2.0669647773021342
LEC,7,1.3121493909526585
LEC,0,1.565881527435949
LEC,1,1.565881527435949
LEC,2,1.4844960708065766
LEC,3,1.3175685351688122
LEC,4,4.554597123525484
LEC,5,4.9374357080677305
LEC,6,1.7483867278290475
LEC,7,1.190674878062324
LEC,0,1.7389237589427409
LEC,1,1.7389237589427409
LEC,2,1.9078341469763422
LEC,3,1.5012198562077224
LEC,4,2.6988865072299797
LEC,5,3.2468773645213136
LEC,6,2.8330417255127243
LEC,7,1.3492738911383402
LEC,0,2.1346691608990733
LEC,1,1.6847654153209937
LEC,2,2.087025440428388
LEC,3,2.136138231811795
LEC,4,2.4457222367045666
LEC,5,2.2335545540869246
LEC,6,1.860560330546173
LEC,7,1.618048992256139
LEC,0,1.855556098904824
LEC,1,1.8581980768261055
LEC,2,2.0092122623857227
LEC,3,1.6815377066486035
LEC,4,2.396779836888027
LEC,5,2.8399649613867326
LEC,6,1.901534391661364
LEC,7,1.5281323361730887
LEC,0,1.5015000074153975
LEC,1,1.5411318394455147
LEC,2,1.7598515218966202
LEC,3,1.6913309076971246
LEC,4,2.320448889725955
LEC,5,1.5447542860885333
LEC,6,1.670511716471729
LEC,7,1.2232561629887395
LEC,0,1.866368386959793
LEC,1,1.6253850181940652
LEC,2,1.6360243587251415
LEC,3,1.3186404540997108
LEC,4,2.480016234293942
LEC,5,2.619651920712708
LEC,6,1.7777350332956323
LEC,7,1.3382292938931426
LEC,0,1.6785066839534304
LEC,1,1.6537851848285423
LEC,2,2.0794633287365833
LEC,3,1.3083940999015387
LEC,4,2.2063451820761113
LEC,5,1.6306861749943344
LEC,6,2.0789860658672374
LEC,7,1.1230758934703227
LEC,0,1.9044098801210436
LEC,1,1.5336799174889653
LEC,2,1.5403334955992394
LEC,3,1.395012603353501
LEC,4,2.1160543828726337
LEC,5,2.2620808399769268
LEC,6,1.8266445024115092
LEC,7,1.9058242522894033
LEC,0,1.5322606288922824
LEC,1,1.5353842044004216
LEC,2,1.819323014789337
LEC,3,1.7715941014366083
LEC,4,2.476115832481585
LEC,5,1.791269393834182
LEC,6,1.7159127387822959
LEC,7,1.3996875514080327
LEC,0,2.039155855959561
LEC,1,2.2607606701973335
LEC,2,2.0174142126055936
LEC,3,1.856097837194629
LEC,4,2.3347962027866083
LEC,5,2.049644601034161
LEC,6,1.7999693452022691
LEC,7,1.7684847293543051
LEC,0,1.7260492265020881
LEC,1,1.2604192641981833
LEC,2,1.9030113219612896
LEC,3,1.7936116368344803
LEC,4,2.786558468997124
LEC,5,2.3806907927802654
LEC,6,1.8758206730947278
LEC,7,1.2130039122512704
LEC,0,1.795229482033846
LEC,1,1.3070199380380496
LEC,2,2.108644473854587
LEC,3,1.877419656381384
LEC,4,2.521432898048719
LEC,5,2.0285129376673465
LEC,6,1.8414517298553823
LEC,7,1.1842262311729375
LEC,0,1.7359488442108544
LEC,1,1.4815877553483803
LEC,2,1.9826205997839517
LEC,3,2.2034864629509787
LEC,4,2.540793834162555
LEC,5,2.5124308461649676
LEC,6,1.8447976417382737
LEC,7,1.9121471524367553
LEC,0,1.4979010848831307
LEC,1,1.2954757687848095
LEC,2,1.7648608000306631
LEC,3,1.643387797005185
LEC,4,2.526924648023331
LEC,5,2.411416201681057
LEC,6,2.090484184995578
LEC,7,1.2515720516477349
LEC,0,1.6331791050433284
LEC,1,1.528742664161824
LEC,2,1.837997928259813
LEC,3,1.6317355953474382
LEC,4,1.5430393070025044
LEC,5,1.623873545627785
LEC,6,1.6237001777309465
LEC,7,1.3302356522714263
LEC,0,0.81481403665765
LEC,1,0.7631177859760766
LEC,2,1.3701165943007445
LEC,3,1.3747296436210577
LEC,4,2.0589842773315565
LEC,5,1.0561365497607067
LEC,6,0.67726418955378
LEC,7,0.9571110552221174
LEC,0,0.793202726908684
LEC,1,1.0039165641427896
LEC,2,1.08525405579679
LEC,3,1.08525405579679
LEC,4,2.1287675493203873
LEC,5,1.456454112747058
LEC,6,0.8408975391663287
LEC,7,1.352573637373261
LEC,0,0.745913396961034
LEC,1,0.8548113971428584
LEC,2,1.4732729728356333
LEC,3,1.098950274436493
LEC,4,1.7430551202251077
LEC,5,1.7102591138439602
LEC,6,0.42501597736367047
LEC,7,0.9672028253247298
LEC,0,1.3456635301835782
LEC,1,2.0112113309034614
LEC,2,1.7628800617234335
LEC,3,1.4790012052156585
LEC,4,1.7765200906103575
LEC,5,1.6224446002433353
LEC,6,0.891780112418114
LEC,7,1.2995932576877678
LEC,0,1.948597672503224
LEC,1,1.517617124418016
LEC,2,1.6448717905511177
LEC,3,1.6448717905511177
LEC,4,2.906921882548993
LEC,5,2.868091123382931
LEC,6,1.6045483642306548
LEC,7,0.9855033468528529
LEC,0,1.870273580712817
LEC,1,2.412769985946394
LEC,2,1.415022025176718
LEC,3,1.415022025176718
LEC,4,2.3029614887599488
LEC,5,2.4963487427513145
LEC,6,2.179006935346354
LEC,7,1.3366142207445364
LEC,0,2.1066043462804127
LEC,1,1.6231346494104186
LEC,2,1.8447297954372857
LEC,3,1.5994479094395309
LEC,4,2.2693606749617197
LEC,5,2.1293964578777445
LEC,6,1.5034863843487718
LEC,7,1.7284038578039898
LEC,0,1.7376368652998917
LEC,1,2.449189882329835
LEC,2,2.0235729261668545
LEC,3,1.6155111117175822
LEC,4,2.5402202738353057
LEC,5,1.9631650140538939
LEC,6,1.8272968323124579
LEC,7,1.3414548555486812
LEC,0,1.5272475561251941
LEC,1,1.7622433733352318
LEC,2,1.8364315607446755
LEC,3,1.620501047733118
LEC,4,2.6147924134135176
LEC,5,1.7172950076098996
LEC,6,1.93415207091498
LEC,7,1.0599386431522073
LEC,0,2.0764822676200048
LEC,1,1.4840035391421869
LEC,2,1.892160408232375
LEC,3,1.2698620871707043
LEC,4,2.1366291420433026
LEC,5,2.141546772580347
LEC,6,1.7011586602814148
LEC,7,1.925108811509722
LEC,0,1.7707467899743903
LEC,1,1.7257008858235128
LEC,2,1.974209187688296
LEC,3,1.8183523621528488
LEC,4,2.6643489732994934
LEC,5,2.2531656876976367
LEC,6,1.892733895575035
LEC,7,1.2765246986447751
LEC,0,2.0432497877017384
LEC,1,1.6025604847972743
LEC,2,1.899064690862839
LEC,3,1.507476550009067
LEC,4,2.718881700378421
LEC,5,2.321721072556681
LEC,6,1.6754476194734949
LEC,7,0.8294105389584769
LEC,0,1.9995247782730965
LEC,1,1.7915138388133751
LEC,2,2.03728670997506
LEC,3,1.6031595563277663
LEC,4,2.8686104319916383
LEC,5,2.417174090151497
LEC,6,1.8787722531075755
LEC,7,0.8896692878635046
LEC,0,1.6903404759826413
LEC,1,2.019498457227325
LEC,2,1.6804133068142828
LEC,3,1.4197315373206414
LEC,4,2.757315286176346
LEC,5,2.1752201340668718
LEC,6,1.7263116636058857
LEC,7,0.9833800055352218
LEC,0,1.8569469303292556
LEC,1,1.7419799119590618
LEC,2,1.8167650570635867
LEC,3,1.4986289326267193
LEC,4,2.704101638410397
LEC,5,2.0667485478168266
LEC,6,1.5955831646180636
LEC,7,1.218144000275376
LEC,0,1.8684019563178034
LEC,1,1.8310322326906676
LEC,2,1.7597091647314713
LEC,3,1.8007126785547019
LEC,4,3.064973523244768
LEC,5,2.1543486958526765
LEC,6,2.464547140842329
LEC,7,1.7903042245530354
LEC,0,2.0283313208185323
LEC,1,1.4197655853735596
LEC,2,1.859696376786249
LEC,3,1.5694348111188794
LEC,4,2.282763385967448
LEC,5,2.405887746917054
LEC,6,1.5535334155143699
LEC,7,1.3626700116605215
LEC,0,1.8704394398440514
LEC,1,1.9091218620133095
LEC,2,1.643978483554141
LEC,3,1.643978483554141
LEC,4,2.101354804411089
LEC,5,1.3524501735361651
LEC,6,1.8578523723439837
LEC,7,1.064838631494108
NOR,0,1.8460473594028495
NOR,1,1.656310863775045
NOR,2,2.016013753144136
NOR,3,1.779090996410916
NOR,4,2.639747452872049
NOR,5,2.1265633363054195
NOR,6,2.0025712508119122
NOR,7,1.4305437472980949
NOR,0,1.6283053301211674
NOR,1,1.6283053301211674
NOR,2,2.3195242241188057
NOR,3,1.808545948640909
NOR,4,2.4066443115946
NOR,5,2.424259491188255
NOR,6,1.6072729805781663
NOR,7,1.4062827461169944
NOR,0,1.9528510847015887
NOR,1,1.7978364277045407
NOR,2,2.7543126698733182
NOR,3,2.331174764603707
NOR,4,2.5881476159278125
NOR,5,2.434712406563134
NOR,6,1.901241076381856
NOR,7,1.0939812325208143
NOR,0,1.7285945292975933
NOR,1,1.5166981130243327
NOR,2,2.0633795779656086
NOR,3,1.737952756612074
NOR,4,2.4625038863125175
NOR,5,2.1852734206179636
NOR,6,1.648315286128289
NOR,7,1.480066053802962
NOR,0,1.876517319466921
NOR,1,1.876517319466921
NOR,2,2.499887681648265
NOR,3,1.7608231503456446
NOR,4,2.3019264216428748
NOR,5,2.438619072719756
NOR,6,2.521873796016523
NOR,7,1.2612702105177676
NOR,0,1.5963112234559318
NOR,1,1.521095737226013
NOR,2,1.75396341690015
NOR,3,2.099534775856715
NOR,4,2.4448890465801814
NOR,5,2.1242668571897982
NOR,6,2.3726298314900123
NOR,7,1.295937080076119
NOR,0,1.6957149132543368
NOR,1,1.7327856384454199
NOR,2,2.19915622468903
NOR,3,1.814473886439909
NOR,4,2.494435497738335
NOR,5,2.7511845495364713
NOR,6,1.7076687672667135
NOR,7,1.1916391183063777
NOR,0,1.7934694886182816
NOR,1,1.781779930806554
NOR,2,1.9573508766663426
NOR,3,1.682860414008184
NOR,4,2.684621061125616
NOR,5,2.394225051636664
NOR,6,1.8683019911155059
NOR,7,1.215097146792089
NOR,0,1.5664854541022035
NOR,1,1.3368852387135532
NOR,2,2.1275243504005927
NOR,3,1.5887349299093836
NOR,4,2.1584011090060296
NOR,5,1.8220506210305163
NOR,6,1.8070291144556851
NOR,7,1.3355340908057955
NOR,0,1.6282951352891262
NOR,1,1.6101656889887557
NOR,2,1.9920713478444356
NOR,3,1.902534358498388
NOR,4,2.6763226055240046
NOR,5,2.542000671573501
NOR,6,1.8598971947902287
NOR,7,1.1244622332248346
NOR,0,1.6496342965244677
NOR,1,1.6496342965244677
NOR,2,1.923624701473403
NOR,3,1.7762220418419072
NOR,4,2.8624312802163514
NOR,5,2.7020906876897537
NOR,6,2.1835833004848717
NOR,7,1.2199859794551668
NOR,0,1.6290703628284273
NOR,1,1.6290703628284273
NOR,2,2.2281971070354736
NOR,3,1.7329867909522654
NOR,4,3.4763323541865208
NOR,5,2.4475927953481182
NOR,6,1.608448460449297
NOR,7,0.9896405572753227
NOR,0,1.3806963491309563
NOR,1,1.3806963491309563
NOR,2,1.7078194284768309
NOR,3,1.5985125224682515
NOR,4,2.9821082159636476
NOR,5,2.0113886465126076
NOR,6,1.6914619810802904
NOR,7,1.4499156920722092
NOR,0,1.8635543097870662
NOR,1,1.8635543097870662
NOR,2,1.9194828039926228
NOR,3,1.729619804640393
NOR,4,3.033073849404116
NOR,5,2.303035008091111
NOR,6,2.2253364869249
NOR,7,1.1700460283998033
NOR,0,1.873159615058519
NOR,1,1.7171232800046563
NOR,2,1.897044790294732
NOR,3,1.776240402442572
NOR,4,2.72583572315202
NOR,5,2.4863165304762336
NOR,6,2.422128986641531
NOR,7,1.3074435431460565
NOR,0,2.137662794689507
NOR,1,1.8586992371627498
NOR,2,1.7394288684073114
NOR,3,1.5031491359966362
NOR,4,3.1051516061158186
NOR,5,2.418719294365924
NOR,6,1.7652856691703744
NOR,7,1.544359050998261
NOR,0,1.7522123782555679
NOR,1,1.64820815184708
NOR,2,2.164792340711446
NOR,3,2.0135978158631542
NOR,4,3.3781595562230327
NOR,5,2.4769477562766977
NOR,6,1.651554057273925
NOR,7,1.0350789866565353
NOR,0,1.7329910196841067
NOR,1,1.7329910196841067
NOR,2,2.028435362906186
NOR,3,1.5185421573428404
NOR,4,2.735942476229315
NOR,5,1.7136745430120734
NOR,6,1.5302587545174435
NOR,7,1.826374458905528
NOR,0,2.158489051070265
NOR,1,1.6623035180970216
NOR,2,2.22486917018238
NOR,3,1.7568748950643183
NOR,4,2.450792817418688
NOR,5,2.209851874820672
NOR,6,1.8484702797579806
NOR,7,1.4238072218543503
NOR,0,1.8741393532874158
NOR,1,1.8741393532874158
NOR,2,1.917620981863587
NOR,3,1.6315197670572714
NOR,4,2.771800036107962
NOR,5,1.8115044058055911
NOR,6,1.8116294858128537
NOR,7,1.4175718208553312
NOR,0,1.7245198601646987
NOR,1,1.7125020623689593
NOR,2,2.0918533375893533
NOR,3,1.286361256697465
NOR,4,3.211641828865631
NOR,5,2.691795009143435
NOR,6,1.8396951454093595
NOR,7,1.2820576454532358
NOR,0,1.4494518066345419
NOR,1,1.4494518066345419
NOR,2,2.166542516361084
NOR,3,1.1474668800158316
NOR,4,3.109526756830894
NOR,5,2.219133486302626
NOR,6,1.45798862695997
NOR,7,1.3568599027697923
NOR,0,1.51420870306145
NOR,1,1.51420870306145
NOR,2,2.044103973449238
NOR,3,1.459550518486287
NOR,4,3.112970254028454
NOR,5,2.577045087447882
NOR,6,2.1960111911260185
NOR,7,1.675521924672133
NOR,0,1.6210236142851089
NOR,1,1.6210236142851089
NOR,2,2.01201934436183
NOR,3,1.603930942795748
NOR,4,2.7431461363359886
NOR,5,2.0493839744582205
NOR,6,1.6543721301914733
NOR,7,1.0080679824190815
NOR,0,1.9235667797549871
NOR,1,1.7398959792051536
NOR,2,2.0412639340365004
NOR,3,1.7465173111777599
NOR,4,2.7856537617289847
NOR,5,2.4331601177800364
NOR,6,2.054617445595904
NOR,7,1.2297050454387168
NOR,0,1.7923060758827698
NOR,1,1.7923060758827698
NOR,2,1.8184237758779347
NOR,3,1.660991149881665
NOR,4,2.6125322376830105
NOR,5,1.8555297192039402
NOR,6,1.8147090906806536
NOR,7,1.5221357367688644
NOR,0,1.7276564009370017
NOR,1,1.52824307520166
NOR,2,1.828760364143706
NOR,3,1.5376729227237143
NOR,4,3.2048679393054185
NOR,5,2.3567766534250723
NOR,6,1.9474445530503635
NOR,7,1.04596747975695
NOR,0,1.622385469496896
NOR,1,1.622385469496896
NOR,2,2.218215743796535
NOR,3,1.7662655583270284
NOR,4,3.1877362002013063
NOR,5,2.0492492256974666
NOR,6,1.5369847203202152
NOR,7,1.8323914638346765
NOR,0,1.704520872968093
NOR,1,1.704520872968093
NOR,2,1.9439079517560802
NOR,3,1.6259912080868164
NOR,4,2.8399159688999007
NOR,5,1.9668450860772637
NOR,6,1.4192125276101337
NOR,7,1.2812985751463297
NOR,0,1.964044851286227
NOR,1,1.964044851286227
NOR,2,2.145124229778285
NOR,3,1.56347390849134
NOR,4,2.9684295328605406
NOR,5,2.6198902108373407
NOR,6,1.9164198930777847
NOR,7,1.1848493244595888
NOR,0,1.618983023805905
NOR,1,1.5625876710152888
NOR,2,2.3144567006386105
NOR,3,2.0862061655287074
NOR,4,3.039404134523974
NOR,5,2.1841275600581427
NOR,6,2.0255992196417933
NOR,7,1.360633678831063
NOR,0,1.153447754917156
NOR,1,0.29901932590149854
NOR,2,0.29901932590149854
NOR,3,0.45965487071462574
NOR,4,1.5663223631254959
NOR,5,0.23228480444925437
NOR,6,0.983358381555862
NOR,7,0.6560183557496518
NOR,0,0.9488942819390873
NOR,1,0.9488942819390873
NOR,2,1.3216684121581912
NOR,3,1.1378550058773893
NOR,4,1.7772002819269315
NOR,5,0.89744948666464
NOR,6,0.5515043370239993
NOR,7,0.8512300399783427
NOR,0,0.9434732701312439
NOR,1,0.9082475264675656
NOR,2,2.127250809960264
NOR,3,0.41655315539663224
NOR,4,1.5787247132199875
NOR,5,0.37149445914341617
NOR,6,0.8713361130606292
NOR,7,1.179299500576875
NOR,0,1.138016141423457
NOR,1,0.6281609864454964
NOR,2,1.744709751631911
NOR,3,0.3737810978138021
NOR,4,0.9046429222611548
NOR,5,0.481337211738589
NOR,6,0.4257984243480178
NOR,7,1.2245379140237524
NOR,0,1.5554186185881922
NOR,1,1.5554186185881922
NOR,2,2.023035892753615
NOR,3,1.8793869855708396
NOR,4,2.634754708619317
NOR,5,1.8695196411959587
NOR,6,2.125318827565898
NOR,7,1.235929279625196
NOR,0,1.9181335314713222
NOR,1,1.9181335314713222
NOR,2,1.8617183192260096
NOR,3,1.8617183192260096
NOR,4,2.8795480843139947
NOR,5,2.077630132391335
NOR,6,2.171213074855453
NOR,7,1.4940385298475116
NOR,0,1.9760892651172788
NOR,1,1.5396921949393236
NOR,2,1.8461829120227873
NOR,3,2.04756820771723
NOR,4,2.509596879734889
NOR,5,1.8983520808819512
NOR,6,2.541038176586044
NOR,7,1.1743441888393784
NOR,0,2.039052350392346
NOR,1,2.039052350392346
NOR,2,2.3762990952256855
NOR,3,1.9920048657300957
NOR,4,3.201427949764391
NOR,5,1.9662630268177779
NOR,6,2.248393959322165
NOR,7,1.3941214695714985
NOR,0,1.8543346814927781
NOR,1,1.7216006692896368
NOR,2,2.5774254913303114
NOR,3,1.8859653610832763
NOR,4,2.7590882793914244
NOR,5,2.954067472716909
NOR,6,2.1322171020154053
NOR,7,1.4557464530101738
NOR,0,2.1293330437820464
NOR,1,2.144180358684345
NOR,2,2.338581033125541
NOR,3,1.9812456709172963
NOR,4,3.011951039706972
NOR,5,2.4488019142251614
NOR,6,2.411828147720902
NOR,7,1.677236211740118
NOR,0,1.650558122739232
NOR,1,1.650558122739232
NOR,2,2.201714091690467
NOR,3,1.8030793988293594
NOR,4,2.8567604639719657
NOR,5,2.063085217542796
NOR,6,1.9713028022563577
NOR,7,1.2741890308545936
NOR,0,1.7322610700156091
NOR,1,2.4228161074661254
NOR,2,2.5400219478104393
NOR,3,1.7696982450025813
NOR,4,2.9638475317546815
NOR,5,3.0290201449901097
NOR,6,1.692850732070663
NOR,7,1.542046713483185
NOR,0,1.6348147907164945
NOR,1,1.6348147907164945
NOR,2,2.5809833153802555
NOR,3,1.8546672004290734
NOR,4,3.045246886633532
NOR,5,2.8606920128285593
NOR,6,1.8131618434729135
NOR,7,1.467919349386822
NOR,0,1.5473243451248297
NOR,1,1.5473243451248297
NOR,2,2.1034230736904442
NOR,3,1.598897805070295
NOR,4,3.695998121910634
NOR,5,2.1637161121929602
NOR,6,2.059612107644881
NOR,7,1.7208556147429341
NOR,0,1.7400270995413472
NOR,1,1.6147261789629697
NOR,2,2.3712088612965654
NOR,3,2.019068522033354
NOR,4,3.180300077076752
NOR,5,2.069931861378304
NOR,6,1.7951959890694182
NOR,7,1.2622582557880577
NOR,0,1.8803687337522823
NOR,1,1.8803687337522823
NOR,2,2.111255607841127
NOR,3,1.6356316595634275
NOR,4,2.8183349427346607
NOR,5,2.373527353096075
NOR,6,1.9688273931448883
NOR,7,0.9281134145781686
NOR,0,1.4253822494052808
NOR,1,1.5774423018295
NOR,2,2.242926946585792
